Sample in Buffer,Sample in Window,TRIGGER,design_1_i/CIS_test_0_o_vsync,design_1_i/CIS_test_0_o_hsync,design_1_i/cis_pclk_1,design_1_i/cis_d_1[7:0],design_1_i/CIS_test_0_o_hsync_cnt[31:0],design_1_i/CIS_test_0_o_pclk_cnt[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED
2669,2669,0,1,1,1,02,7,12137
2670,2670,0,1,1,1,03,7,12138
2671,2671,0,1,1,1,01,7,12139
2672,2672,0,1,1,1,03,7,12140
2673,2673,0,1,1,1,02,7,12141
2674,2674,0,1,1,1,08,7,12142
2675,2675,0,1,1,1,02,7,12142
2676,2676,0,1,1,1,08,7,12148
2677,2677,0,1,1,1,01,7,12144
2678,2678,0,1,1,0,03,7,12145
2679,2679,0,1,1,1,02,7,12146
2680,2680,0,1,1,0,03,7,12147
2681,2681,0,1,1,0,01,7,12148
2682,2682,0,1,1,0,03,7,12149
2683,2683,0,1,1,0,02,7,12150
2684,2684,0,1,1,0,08,7,12151
2685,2685,0,1,1,0,01,7,12152
2686,2686,0,1,1,0,03,7,12153
2687,2687,0,1,1,0,01,7,12154
2688,2688,0,1,1,0,03,7,12155
2689,2689,0,1,1,0,02,7,12156
2690,2690,0,1,1,0,03,7,12157
2691,2691,0,1,1,0,02,7,12158
2692,2692,0,1,1,0,03,7,12159
2693,2693,0,1,1,0,02,7,12160
2694,2694,0,1,1,0,03,7,12161
2695,2695,0,1,1,0,02,7,12162
2696,2696,0,1,1,0,03,7,12163
2697,2697,0,1,1,0,02,7,12164
2698,2698,0,1,1,0,03,7,12165
2699,2699,0,1,1,0,01,7,12166
2700,2700,0,1,1,0,03,7,12167
2701,2701,0,1,1,0,02,7,12168
2702,2702,0,1,1,0,03,7,12169
2703,2703,0,1,1,0,02,7,12170
2704,2704,0,1,1,0,03,7,12171
2705,2705,0,1,1,0,02,7,12172
2706,2706,0,1,1,0,03,7,12173
2707,2707,0,1,1,0,01,7,12174
2708,2708,0,1,1,0,03,7,12175
2709,2709,0,1,1,0,02,7,12176
2710,2710,0,1,1,0,0a,7,12177
2711,2711,0,1,1,0,02,7,12178
2712,2712,0,1,1,0,03,7,12179
2713,2713,0,1,1,0,01,7,12180
2714,2714,0,1,1,0,03,7,12181
2715,2715,0,1,1,0,03,7,12182
2716,2716,0,1,1,0,0a,7,12183
2717,2717,0,1,1,0,00,7,12184
2718,2718,0,1,1,0,01,7,12185
2719,2719,0,1,1,0,03,7,12186
2720,2720,0,1,1,0,03,7,12187
2721,2721,0,1,1,0,02,7,12188
2722,2722,0,1,1,0,03,7,12189
2723,2723,0,1,1,0,02,7,12190
2724,2724,0,1,1,0,02,7,12191
2725,2725,0,1,1,0,03,7,12192
2726,2726,0,1,1,0,03,7,12193
2727,2727,0,1,1,0,03,7,12194
2728,2728,0,1,1,1,02,7,12195
2729,2729,0,1,1,1,03,7,12196
2730,2730,0,1,1,1,02,7,12197
2731,2731,0,1,1,1,03,7,12198
2732,2732,0,1,1,1,02,7,12199
2733,2733,0,1,1,1,03,7,12200
2734,2734,0,1,1,1,02,7,12201
2735,2735,0,1,1,1,08,7,12202
2736,2736,0,1,1,1,02,7,12203
2737,2737,0,1,1,1,08,7,12204
2738,2738,0,1,1,1,02,7,12205
2739,2739,0,1,1,1,03,7,12206
2740,2740,0,1,1,1,02,7,12207
2741,2741,0,1,1,1,03,7,12208
2742,2742,0,1,1,1,02,7,12209
2743,2743,0,1,1,1,03,7,12210
2744,2744,0,1,1,1,02,7,12211
2745,2745,0,1,1,1,03,7,12212
2746,2746,0,1,1,1,02,7,12213
2747,2747,0,1,1,1,08,7,12214
2748,2748,0,1,1,1,02,7,12215
2749,2749,0,1,1,1,03,7,12216
2750,2750,0,1,1,1,02,7,12217
2751,2751,0,1,1,1,08,7,12218
2752,2752,0,1,1,1,01,7,12219
2753,2753,0,1,1,1,03,7,12220
2754,2754,0,1,1,1,01,7,12221
2755,2755,0,1,1,1,03,7,12222
2756,2756,0,1,1,1,02,7,12223
2757,2757,0,1,1,1,03,7,12224
2758,2758,0,1,1,1,01,7,12225
2759,2759,0,1,1,1,03,7,12226
2760,2760,0,1,1,1,01,7,12227
2761,2761,0,1,1,1,03,7,12228
2762,2762,0,1,1,1,02,7,12229
2763,2763,0,1,1,1,08,7,12230
2764,2764,0,1,1,1,02,7,12231
2765,2765,0,1,1,1,03,7,12232
2766,2766,0,1,1,1,02,7,12233
2767,2767,0,1,1,1,03,7,12234
2768,2768,0,1,1,1,02,7,12235
2769,2769,0,1,1,1,0a,7,12236
2770,2770,0,1,1,1,02,7,12237
2771,2771,0,1,1,1,03,7,12238
2772,2772,0,1,1,1,02,7,12239
2773,2773,0,1,1,1,03,7,12237
2774,2774,0,1,1,1,02,7,12241
2775,2775,0,1,1,1,03,7,12241
2776,2776,0,1,1,1,02,7,12242
2777,2777,0,1,1,0,03,7,12243
2778,2778,0,1,1,0,01,7,12244
2779,2779,0,1,1,0,03,7,12245
2780,2780,0,1,1,0,02,7,12246
2781,2781,0,1,1,0,03,7,12247
2782,2782,0,1,1,0,01,7,12248
2783,2783,0,1,1,0,03,7,12249
2784,2784,0,1,1,0,01,7,12250
2785,2785,0,1,1,0,03,7,12251
2786,2786,0,1,1,0,02,7,12252
2787,2787,0,1,1,0,03,7,12253
2788,2788,0,1,1,0,02,7,12254
2789,2789,0,1,1,0,03,7,12255
2790,2790,0,1,1,0,01,7,12256
2791,2791,0,1,1,0,03,7,12257
2792,2792,0,1,1,0,02,7,12258
2793,2793,0,1,1,0,03,7,12259
2794,2794,0,1,1,0,02,7,12260
2795,2795,0,1,1,0,03,7,12261
2796,2796,0,1,1,0,02,7,12262
2797,2797,0,1,1,0,08,7,12263
2798,2798,0,1,1,0,02,7,12264
2799,2799,0,1,1,0,03,7,12265
2800,2800,0,1,1,0,02,7,12266
2801,2801,0,1,1,0,03,7,12267
2802,2802,0,1,1,0,02,7,12268
2803,2803,0,1,1,0,03,7,12269
2804,2804,0,1,1,0,02,7,12270
2805,2805,0,1,1,0,03,7,12271
2806,2806,0,1,1,0,02,7,12272
2807,2807,0,1,1,0,03,7,12273
2808,2808,0,1,1,0,02,7,12274
2809,2809,0,1,1,0,03,7,12275
2810,2810,0,1,1,0,02,7,12276
2811,2811,0,1,1,0,03,7,12277
2812,2812,0,1,1,0,02,7,12278
2813,2813,0,1,1,0,03,7,12279
2814,2814,0,1,1,0,02,7,12280
2815,2815,0,1,1,0,03,7,12281
2816,2816,0,1,1,0,02,7,12282
2817,2817,0,1,1,0,03,7,12283
2818,2818,0,1,1,0,02,7,12284
2819,2819,0,1,1,0,03,7,12285
2820,2820,0,1,1,0,02,7,12286
2821,2821,0,1,1,0,01,7,12287
2822,2822,0,1,1,0,03,7,12288
2823,2823,0,1,1,0,01,7,12289
2824,2824,0,1,1,0,03,7,12290
2825,2825,0,1,1,0,03,7,12291
2826,2826,0,1,1,0,03,7,12292
2827,2827,0,1,1,0,01,7,12293
2828,2828,0,1,1,0,01,7,12294
2829,2829,0,1,1,0,01,7,12295
2830,2830,0,1,1,1,03,7,12296
2831,2831,0,1,1,1,01,7,12297
2832,2832,0,1,1,1,01,7,12298
2833,2833,0,1,1,1,03,7,12299
2834,2834,0,1,1,1,01,7,12300
2835,2835,0,1,1,1,03,7,12301
2836,2836,0,1,1,1,01,7,12302
2837,2837,0,1,1,1,03,7,12303
2838,2838,0,1,1,1,01,7,12304
2839,2839,0,1,1,1,02,7,12305
2840,2840,0,1,1,1,03,7,12306
2841,2841,0,1,1,1,02,7,12307
2842,2842,0,1,1,1,01,7,12308
2843,2843,0,1,1,1,02,7,12309
2844,2844,0,1,1,1,01,7,12310
2845,2845,0,1,1,1,02,7,12311
2846,2846,0,1,1,1,01,7,12312
2847,2847,0,1,1,1,02,7,12313
2848,2848,0,1,1,1,01,7,12314
2849,2849,0,1,1,1,02,7,12315
2850,2850,0,1,1,1,01,7,12316
2851,2851,0,1,1,1,02,7,12317
2852,2852,0,1,1,1,01,7,12318
2853,2853,0,1,1,1,02,7,12319
2854,2854,0,1,1,1,01,7,12320
2855,2855,0,1,1,1,02,7,12321
2856,2856,0,1,1,1,01,7,12322
2857,2857,0,1,1,1,02,7,12323
2858,2858,0,1,1,1,01,7,12324
2859,2859,0,1,1,1,02,7,12325
2860,2860,0,1,1,1,01,7,12326
2861,2861,0,1,1,1,02,7,12327
2862,2862,0,1,1,1,01,7,12328
2863,2863,0,1,1,1,02,7,12329
2864,2864,0,1,1,1,01,7,12330
2865,2865,0,1,1,1,02,7,12331
2866,2866,0,1,1,1,03,7,12332
2867,2867,0,1,1,1,02,7,12333
2868,2868,0,1,1,1,03,7,12334
2869,2869,0,1,1,1,02,7,12335
2870,2870,0,1,1,1,03,7,12336
2871,2871,0,1,1,1,02,7,12337
2872,2872,0,1,1,1,01,7,12338
2873,2873,0,1,1,1,02,7,12339
2874,2874,0,1,1,1,01,7,12340
2875,2875,0,1,1,1,02,7,12341
2876,2876,0,1,1,1,01,7,12342
2877,2877,0,1,1,1,02,7,12343
2878,2878,0,1,1,1,01,7,12341
2879,2879,0,1,1,1,02,7,12344
2880,2880,0,1,1,1,01,7,12345
2881,2881,0,1,1,0,02,7,12346
2882,2882,0,1,1,0,03,7,12347
2883,2883,0,1,1,0,02,7,12348
2884,2884,0,1,1,0,01,7,12349
2885,2885,0,1,1,0,02,7,12350
2886,2886,0,1,1,0,01,7,12351
2887,2887,0,1,1,0,02,7,12352
2888,2888,0,1,1,0,01,7,12353
2889,2889,0,1,1,0,00,7,12354
2890,2890,0,1,1,0,01,7,12355
2891,2891,0,1,1,0,02,7,12356
2892,2892,0,1,1,0,01,7,12357
2893,2893,0,1,1,0,02,7,12358
2894,2894,0,1,1,0,03,7,12359
2895,2895,0,1,1,0,02,7,12360
2896,2896,0,1,1,0,01,7,12361
2897,2897,0,1,1,0,02,7,12362
2898,2898,0,1,1,0,01,7,12363
2899,2899,0,1,1,0,02,7,12364
2900,2900,0,1,1,0,01,7,12365
2901,2901,0,1,1,0,02,7,12366
2902,2902,0,1,1,0,01,7,12367
2903,2903,0,1,1,0,02,7,12368
2904,2904,0,1,1,0,01,7,12369
2905,2905,0,1,1,0,02,7,12370
2906,2906,0,1,1,0,01,7,12371
2907,2907,0,1,1,0,02,7,12372
2908,2908,0,1,1,0,01,7,12373
2909,2909,0,1,1,0,02,7,12374
2910,2910,0,1,1,0,03,7,12375
2911,2911,0,1,1,0,02,7,12376
2912,2912,0,1,1,0,01,7,12377
2913,2913,0,1,1,0,01,7,12378
2914,2914,0,1,1,0,01,7,12379
2915,2915,0,1,1,0,02,7,12380
2916,2916,0,1,1,0,01,7,12381
2917,2917,0,1,1,0,02,7,12382
2918,2918,0,1,1,0,03,7,12383
2919,2919,0,1,1,0,02,7,12384
2920,2920,0,1,1,0,03,7,12385
2921,2921,0,1,1,0,02,7,12386
2922,2922,0,1,1,0,03,7,12387
2923,2923,0,1,1,0,02,7,12388
2924,2924,0,1,1,0,03,7,12389
2925,2925,0,1,1,0,03,7,12390
2926,2926,0,1,1,0,03,7,12391
2927,2927,0,1,1,0,03,7,12392
2928,2928,0,1,1,0,0a,7,12393
2929,2929,0,1,1,0,00,7,12394
2930,2930,0,1,1,0,08,7,12395
2931,2931,0,1,1,1,0b,7,12396
2932,2932,0,1,1,1,09,7,12397
2933,2933,0,1,1,1,01,7,12398
2934,2934,0,1,1,1,0b,7,12399
2935,2935,0,1,1,1,09,7,12400
2936,2936,0,1,1,1,03,7,12401
2937,2937,0,1,1,1,0b,7,12402
2938,2938,0,1,1,1,0c,7,12403
2939,2939,0,1,1,1,00,7,12404
2940,2940,0,1,1,1,0a,7,12405
2941,2941,0,1,1,1,06,7,12406
2942,2942,0,1,1,1,0a,7,12407
2943,2943,0,1,1,1,05,7,12408
2944,2944,0,1,1,1,09,7,12409
2945,2945,0,1,1,1,0c,7,12410
2946,2946,0,1,1,1,09,7,12411
2947,2947,0,1,1,1,0c,7,12412
2948,2948,0,1,1,1,0b,7,12413
2949,2949,0,1,1,1,0d,7,12414
2950,2950,0,1,1,1,04,7,12415
2951,2951,0,1,1,1,22,7,12416
2952,2952,0,1,1,1,06,7,12417
2953,2953,0,1,1,1,21,7,12418
2954,2954,0,1,1,1,06,7,12419
2955,2955,0,1,1,1,23,7,12420
2956,2956,0,1,1,1,07,7,12421
2957,2957,0,1,1,1,29,7,12422
2958,2958,0,1,1,1,06,7,12423
2959,2959,0,1,1,1,2b,7,12424
2960,2960,0,1,1,1,07,7,12425
2961,2961,0,1,1,1,24,7,12426
2962,2962,0,1,1,1,0c,7,12427
2963,2963,0,1,1,1,26,7,12428
2964,2964,0,1,1,1,0d,7,12429
2965,2965,0,1,1,1,2c,7,12430
2966,2966,0,1,1,1,0e,7,12431
2967,2967,0,1,1,1,2f,7,12432
2968,2968,0,1,1,1,0f,7,12433
2969,2969,0,1,1,1,12,7,12434
2970,2970,0,1,1,1,0f,7,12435
2971,2971,0,1,1,1,10,7,12436
2972,2972,0,1,1,1,20,7,12437
2973,2973,0,1,1,1,13,7,12438
2974,2974,0,1,1,1,30,7,12439
2975,2975,0,1,1,1,18,7,12440
2976,2976,0,1,1,1,21,7,12441
2977,2977,0,1,1,1,1b,7,12442
2978,2978,0,1,1,1,38,7,12443
2979,2979,0,1,1,0,16,7,12443
2980,2980,0,1,1,1,29,7,12444
2981,2981,0,1,1,0,17,7,12445
2982,2982,0,1,1,1,28,7,12446
2983,2983,0,1,1,0,1d,7,12447
2984,2984,0,1,1,0,29,7,12448
2985,2985,0,1,1,0,33,7,12449
2986,2986,0,1,1,0,29,7,12450
2987,2987,0,1,1,0,31,7,12451
2988,2988,0,1,1,0,24,7,12452
2989,2989,0,1,1,0,33,7,12453
2990,2990,0,1,1,0,25,7,12454
2991,2991,0,1,1,0,38,7,12455
2992,2992,0,1,1,0,26,7,12456
2993,2993,0,1,1,0,39,7,12457
2994,2994,0,1,1,0,36,7,12458
2995,2995,0,1,1,0,35,7,12459
2996,2996,0,1,1,0,2e,7,12460
2997,2997,0,1,1,0,3d,7,12461
2998,2998,0,1,1,0,2e,7,12462
2999,2999,0,1,1,0,3c,7,12463
3000,3000,0,1,1,0,2d,7,12464
3001,3001,0,1,1,0,3f,7,12465
3002,3002,0,1,1,0,3d,7,12466
3003,3003,0,1,1,0,83,7,12467
3004,3004,0,1,1,0,2f,7,12468
3005,3005,0,1,1,0,89,7,12469
3006,3006,0,1,1,0,11,7,12470
3007,3007,0,1,1,0,88,7,12471
3008,3008,0,1,1,0,12,7,12472
3009,3009,0,1,1,0,8a,7,12473
3010,3010,0,1,1,0,1a,7,12474
3011,3011,0,1,1,0,8c,7,12475
3012,3012,0,1,1,0,18,7,12476
3013,3013,0,1,1,0,8c,7,12477
3014,3014,0,1,1,0,18,7,12478
3015,3015,0,1,1,0,9c,7,12479
3016,3016,0,1,1,0,10,7,12480
3017,3017,0,1,1,0,8f,7,12481
3018,3018,0,1,1,0,1f,7,12482
3019,3019,0,1,1,0,89,7,12483
3020,3020,0,1,1,0,1b,7,12484
3021,3021,0,1,1,0,bb,7,12485
3022,3022,0,1,1,0,1b,7,12486
3023,3023,0,1,1,0,8d,7,12487
3024,3024,0,1,1,0,1d,7,12488
3025,3025,0,1,1,0,a9,7,12489
3026,3026,0,1,1,0,19,7,12490
3027,3027,0,1,1,0,bb,7,12491
3028,3028,0,1,1,0,14,7,12492
3029,3029,0,1,1,0,a8,7,12493
3030,3030,0,1,1,0,94,7,12494
3031,3031,0,1,1,1,b9,7,12495
3032,3032,0,1,1,1,17,7,12496
3033,3033,0,1,1,1,ae,7,12497
3034,3034,0,1,1,1,1c,7,12498
3035,3035,0,1,1,1,ac,7,12499
3036,3036,0,1,1,1,96,7,12500
3037,3037,0,1,1,1,b5,7,12501
3038,3038,0,1,1,1,87,7,12502
3039,3039,0,1,1,1,b7,7,12503
3040,3040,0,1,1,1,8d,7,12504
3041,3041,0,1,1,1,3c,7,12505
3042,3042,0,1,1,1,a7,7,12506
3043,3043,0,1,1,1,97,7,12507
3044,3044,0,1,1,1,92,7,12508
3045,3045,0,1,1,1,1c,7,12509
3046,3046,0,1,1,1,ae,7,12510
3047,3047,0,1,1,1,1d,7,12511
3048,3048,0,1,1,1,8e,7,12512
3049,3049,0,1,1,1,1d,7,12513
3050,3050,0,1,1,1,af,7,12514
3051,3051,0,1,1,1,30,7,12515
3052,3052,0,1,1,1,ad,7,12516
3053,3053,0,1,1,1,1d,7,12517
3054,3054,0,1,1,1,af,7,12518
3055,3055,0,1,1,1,1c,7,12519
3056,3056,0,1,1,1,91,7,12520
3057,3057,0,1,1,1,1e,7,12521
3058,3058,0,1,1,1,ad,7,12522
3059,3059,0,1,1,1,1d,7,12523
3060,3060,0,1,1,1,ae,7,12524
3061,3061,0,1,1,1,1e,7,12525
3062,3062,0,1,1,1,af,7,12526
3063,3063,0,1,1,1,1d,7,12527
3064,3064,0,1,1,1,af,7,12528
3065,3065,0,1,1,1,30,7,12529
3066,3066,0,1,1,1,92,7,12530
3067,3067,0,1,1,1,1f,7,12531
3068,3068,0,1,1,1,90,7,12532
3069,3069,0,1,1,1,1f,7,12533
3070,3070,0,1,1,1,93,7,12534
3071,3071,0,1,1,1,1f,7,12535
3072,3072,0,1,1,1,ae,7,12536
3073,3073,0,1,1,1,1e,7,12537
3074,3074,0,1,1,1,ae,7,12538
3075,3075,0,1,1,1,1d,7,12539
3076,3076,0,1,1,1,90,7,12540
3077,3077,0,1,1,1,1e,7,12540
3078,3078,0,1,1,1,a7,7,12541
3079,3079,0,1,1,1,1e,7,12543
3080,3080,0,1,1,0,ad,7,12543
3081,3081,0,1,1,0,1f,7,12544
3082,3082,0,1,1,0,ad,7,12545
3083,3083,0,1,1,0,30,7,12546
3084,3084,0,1,1,0,ad,7,12547
3085,3085,0,1,1,0,1f,7,12548
3086,3086,0,1,1,0,af,7,12549
3087,3087,0,1,1,0,3d,7,12550
3088,3088,0,1,1,0,ad,7,12551
3089,3089,0,1,1,0,1e,7,12552
3090,3090,0,1,1,0,ae,7,12553
3091,3091,0,1,1,0,1e,7,12554
3092,3092,0,1,1,0,a7,7,12555
3093,3093,0,1,1,0,bc,7,12556
3094,3094,0,1,1,0,a7,7,12557
3095,3095,0,1,1,0,3d,7,12558
3096,3096,0,1,1,0,a7,7,12559
3097,3097,0,1,1,0,3c,7,12560
3098,3098,0,1,1,0,ac,7,12561
3099,3099,0,1,1,0,1e,7,12562
3100,3100,0,1,1,0,a7,7,12563
3101,3101,0,1,1,0,be,7,12564
3102,3102,0,1,1,0,a7,7,12565
3103,3103,0,1,1,0,3c,7,12566
3104,3104,0,1,1,0,ad,7,12567
3105,3105,0,1,1,0,1e,7,12568
3106,3106,0,1,1,0,ac,7,12569
3107,3107,0,1,1,0,15,7,12570
3108,3108,0,1,1,0,ac,7,12571
3109,3109,0,1,1,0,1e,7,12572
3110,3110,0,1,1,0,ac,7,12573
3111,3111,0,1,1,0,1d,7,12574
3112,3112,0,1,1,0,a5,7,12575
3113,3113,0,1,1,0,97,7,12576
3114,3114,0,1,1,0,a7,7,12577
3115,3115,0,1,1,0,17,7,12578
3116,3116,0,1,1,0,af,7,12579
3117,3117,0,1,1,0,1e,7,12580
3118,3118,0,1,1,0,af,7,12581
3119,3119,0,1,1,0,17,7,12582
3120,3120,0,1,1,0,a7,7,12583
3121,3121,0,1,1,0,17,7,12584
3122,3122,0,1,1,0,a5,7,12585
3123,3123,0,1,1,0,1c,7,12586
3124,3124,0,1,1,0,a4,7,12587
3125,3125,0,1,1,0,97,7,12588
3126,3126,0,1,1,0,a7,7,12589
3127,3127,0,1,1,0,04,7,12590
3128,3128,0,1,1,0,a7,7,12591
3129,3129,0,1,1,1,96,7,12592
3130,3130,0,1,1,0,a6,7,12593
3131,3131,0,1,1,0,96,7,12594
3132,3132,0,1,1,1,a6,7,12595
3133,3133,0,1,1,1,97,7,12596
3134,3134,0,1,1,1,ae,7,12597
3135,3135,0,1,1,1,80,7,12598
3136,3136,0,1,1,1,a9,7,12599
3137,3137,0,1,1,1,99,7,12600
3138,3138,0,1,1,1,b6,7,12601
3139,3139,0,1,1,1,80,7,12602
3140,3140,0,1,1,1,9b,7,12603
3141,3141,0,1,1,1,8f,7,12604
3142,3142,0,1,1,1,9b,7,12605
3143,3143,0,1,1,1,81,7,12606
3144,3144,0,1,1,1,14,7,12607
3145,3145,0,1,1,1,8e,7,12608
3146,3146,0,1,1,1,1e,7,12609
3147,3147,0,1,1,1,8d,7,12610
3148,3148,0,1,1,1,14,7,12611
3149,3149,0,1,1,1,8f,7,12612
3150,3150,0,1,1,1,1b,7,12613
3151,3151,0,1,1,1,a0,7,12614
3152,3152,0,1,1,1,1b,7,12615
3153,3153,0,1,1,1,8c,7,12616
3154,3154,0,1,1,1,1a,7,12617
3155,3155,0,1,1,1,8b,7,12618
3156,3156,0,1,1,1,18,7,12619
3157,3157,0,1,1,1,87,7,12620
3158,3158,0,1,1,1,18,7,12621
3159,3159,0,1,1,1,8a,7,12622
3160,3160,0,1,1,1,13,7,12623
3161,3161,0,1,1,1,89,7,12624
3162,3162,0,1,1,1,11,7,12625
3163,3163,0,1,1,1,8a,7,12626
3164,3164,0,1,1,1,12,7,12627
3165,3165,0,1,1,1,88,7,12628
3166,3166,0,1,1,1,12,7,12629
3167,3167,0,1,1,1,8a,7,12630
3168,3168,0,1,1,1,13,7,12631
3169,3169,0,1,1,1,83,7,12632
3170,3170,0,1,1,1,12,7,12633
3171,3171,0,1,1,1,3f,7,12634
3172,3172,0,1,1,1,2f,7,12635
3173,3173,0,1,1,1,3f,7,12636
3174,3174,0,1,1,1,2e,7,12637
3175,3175,0,1,1,1,3d,7,12638
3176,3176,0,1,1,1,2f,7,12639
3177,3177,0,1,1,1,3d,7,12640
3178,3178,0,1,1,1,2f,7,12641
3179,3179,0,1,1,1,3e,7,12642
3180,3180,0,1,1,1,2e,7,12643
3181,3181,0,1,1,1,35,7,12641
3182,3182,0,1,1,1,27,7,12644
3183,3183,0,1,1,1,36,7,12645
3184,3184,0,1,1,1,25,7,12646
3185,3185,0,1,1,0,3b,7,12647
3186,3186,0,1,1,1,25,7,12648
3187,3187,0,1,1,0,39,7,12649
3188,3188,0,1,1,0,2c,7,12650
3189,3189,0,1,1,0,38,7,12651
3190,3190,0,1,1,0,26,7,12652
3191,3191,0,1,1,0,31,7,12653
3192,3192,0,1,1,0,26,7,12654
3193,3193,0,1,1,0,31,7,12655
3194,3194,0,1,1,0,26,7,12656
3195,3195,0,1,1,0,30,7,12657
3196,3196,0,1,1,0,26,7,12658
3197,3197,0,1,1,0,1f,7,12659
3198,3198,0,1,1,0,2f,7,12660
3199,3199,0,1,1,0,3f,7,12661
3200,3200,0,1,1,0,2b,7,12662
3201,3201,0,1,1,0,1e,7,12663
3202,3202,0,1,1,0,29,7,12664
3203,3203,0,1,1,0,1c,7,12665
3204,3204,0,1,1,0,28,7,12666
3205,3205,0,1,1,0,16,7,12667
3206,3206,0,1,1,0,28,7,12668
3207,3207,0,1,1,0,17,7,12669
3208,3208,0,1,1,0,28,7,12670
3209,3209,0,1,1,0,15,7,12671
3210,3210,0,1,1,0,28,7,12672
3211,3211,0,1,1,0,14,7,12673
3212,3212,0,1,1,0,22,7,12674
3213,3213,0,1,1,0,13,7,12675
3214,3214,0,1,1,0,3b,7,12676
3215,3215,0,1,1,0,11,7,12677
3216,3216,0,1,1,0,20,7,12678
3217,3217,0,1,1,0,11,7,12679
3218,3218,0,1,1,0,0f,7,12680
3219,3219,0,1,1,0,12,7,12681
3220,3220,0,1,1,0,22,7,12682
3221,3221,0,1,1,0,12,7,12683
3222,3222,0,1,1,0,20,7,12684
3223,3223,0,1,1,0,10,7,12685
3224,3224,0,1,1,0,00,7,12686
3225,3225,0,1,1,0,2d,7,12687
3226,3226,0,1,1,0,0f,7,12688
3227,3227,0,1,1,0,2f,7,12689
3228,3228,0,1,1,0,0f,7,12690
3229,3229,0,1,1,0,2f,7,12691
3230,3230,0,1,1,0,0f,7,12692
3231,3231,0,1,1,0,2d,7,12693
3232,3232,0,1,1,0,0d,7,12694
3233,3233,0,1,1,0,25,7,12695
3234,3234,0,1,1,1,07,7,12696
3235,3235,0,1,1,1,23,7,12697
3236,3236,0,1,1,1,07,7,12698
3237,3237,0,1,1,1,2f,7,12699
3238,3238,0,1,1,1,0f,7,12700
3239,3239,0,1,1,1,25,7,12701
3240,3240,0,1,1,1,0b,7,12702
3241,3241,0,1,1,1,25,7,12703
3242,3242,0,1,1,1,0a,7,12704
3243,3243,0,1,1,1,06,7,12705
3244,3244,0,1,1,1,23,7,12706
3245,3245,0,1,1,1,06,7,12707
3246,3246,0,1,1,1,22,7,12708
3247,3247,0,1,1,1,06,7,12709
3248,3248,0,1,1,1,21,7,12710
3249,3249,0,1,1,1,04,7,12711
3250,3250,0,1,1,1,0f,7,12712
3251,3251,0,1,1,1,04,7,12713
3252,3252,0,1,1,1,0f,7,12714
3253,3253,0,1,1,1,0b,7,12715
3254,3254,0,1,1,1,0d,7,12716
3255,3255,0,1,1,1,09,7,12717
3256,3256,0,1,1,1,0e,7,12718
3257,3257,0,1,1,1,09,7,12719
3258,3258,0,1,1,1,0c,7,12720
3259,3259,0,1,1,1,09,7,12721
3260,3260,0,1,1,1,07,7,12722
3261,3261,0,1,1,1,09,7,12723
3262,3262,0,1,1,1,0c,7,12724
3263,3263,0,1,1,1,0a,7,12725
3264,3264,0,1,1,1,06,7,12726
3265,3265,0,1,1,1,0a,7,12727
3266,3266,0,1,1,1,06,7,12728
3267,3267,0,1,1,1,08,7,12729
3268,3268,0,1,1,1,04,7,12730
3269,3269,0,1,1,1,08,7,12731
3270,3270,0,1,1,1,0b,7,12732
3271,3271,0,1,1,1,03,7,12733
3272,3272,0,1,1,1,09,7,12734
3273,3273,0,1,1,1,03,7,12735
3274,3274,0,1,1,1,0a,7,12736
3275,3275,0,1,1,1,03,7,12737
3276,3276,0,1,1,1,0a,7,12738
3277,3277,0,1,1,1,01,7,12739
3278,3278,0,1,1,1,08,7,12740
3279,3279,0,1,1,1,01,7,12740
3280,3280,0,1,1,1,08,7,12742
3281,3281,0,1,1,1,01,7,12742
3282,3282,0,1,1,0,03,7,12743
3283,3283,0,1,1,1,01,7,12744
3284,3284,0,1,1,0,01,7,12745
3285,3285,0,1,1,0,02,7,12746
3286,3286,0,1,1,0,01,7,12747
3287,3287,0,1,1,0,02,7,12748
3288,3288,0,1,1,0,01,7,12749
3289,3289,0,1,1,0,02,7,12750
3290,3290,0,1,1,0,03,7,12751
3291,3291,0,1,1,0,02,7,12752
3292,3292,0,1,1,0,01,7,12753
3293,3293,0,1,1,0,00,7,12754
3294,3294,0,1,1,0,01,7,12755
3295,3295,0,1,1,0,02,7,12756
3296,3296,0,1,1,0,01,7,12757
3297,3297,0,1,1,0,00,7,12758
3298,3298,0,1,1,0,01,7,12759
3299,3299,0,1,1,0,02,7,12760
3300,3300,0,1,1,0,02,7,12761
3301,3301,0,1,1,0,02,7,12762
3302,3302,0,1,1,0,01,7,12763
3303,3303,0,1,1,0,02,7,12764
3304,3304,0,1,1,0,02,7,12765
3305,3305,0,1,1,0,02,7,12766
3306,3306,0,1,1,0,02,7,12767
3307,3307,0,1,1,0,02,7,12768
3308,3308,0,1,1,0,02,7,12769
3309,3309,0,1,1,0,02,7,12770
3310,3310,0,1,1,0,02,7,12771
3311,3311,0,1,1,0,02,7,12772
3312,3312,0,1,1,0,02,7,12773
3313,3313,0,1,1,0,00,7,12774
3314,3314,0,1,1,0,01,7,12775
3315,3315,0,1,1,0,02,7,12776
